,Open,High,Low,Close,Volume,compound,negative,neutral,positive
2017-03-06,34.842499,34.942501,34.650002,34.834998999999996,87000000.0,-0.9993,0.114,0.796,0.09
2017-03-07,34.764998999999996,34.994999,34.697497999999996,34.880001,69785200.0,-0.9997,0.112,0.813,0.075
2017-03-08,34.737499,34.950001,34.705002,34.75,74828800.0,-0.9998,0.122,0.794,0.084
2017-03-09,34.685001,34.697497999999996,34.262501,34.669998,88623600.0,-0.9997,0.117,0.799,0.084
2017-03-10,34.8125,34.84,34.66,34.785,78451200.0,-0.9995,0.117,0.79,0.093
2017-03-13,34.712502,34.857498,34.705002,34.799999,69686800.0,-0.9984,0.123,0.768,0.109
2017-03-14,34.825001,34.912498,34.709998999999996,34.747501,61236400.0,-0.9957,0.114,0.781,0.106
2017-03-15,34.852501000000004,35.1875,34.7575,35.115002000000004,102767200.0,-0.9997,0.129,0.768,0.103
2017-03-16,35.18,35.255001,35.064999,35.172501000000004,76928000.0,-0.9998,0.131,0.779,0.09
2017-03-17,35.25,35.25,34.9725,34.997501,175540000.0,-0.9999,0.134,0.783,0.083
2017-03-20,35.099998,35.375,35.057499,35.365002000000004,86168000.0,-0.9987,0.118,0.778,0.104
2017-03-21,35.5275,35.700001,34.932499,34.959998999999996,158119600.0,-0.9998,0.12,0.8,0.08
2017-03-22,34.962502,35.400002,34.939999,35.355,103440800.0,-0.9999,0.147,0.775,0.078
2017-03-23,35.314999,35.395,35.1525,35.23,81385200.0,-0.9999,0.135,0.791,0.074
2017-03-24,35.375,35.435001,35.087502,35.16,89582400.0,-0.9997,0.13,0.772,0.098
2017-03-27,34.8475,35.305,34.654999,35.220001,94300400.0,-0.9999,0.128,0.795,0.077
2017-03-28,35.227501000000004,36.009997999999996,35.154999,35.950001,133499200.0,-0.999,0.092,0.842,0.066
2017-03-29,35.919998,36.122501,35.797501000000004,36.029999,116760000.0,-0.9998,0.123,0.792,0.085
2017-03-30,36.047501000000004,36.125,35.875,35.982498,84829200.0,-1.0,0.161,0.761,0.078
2017-03-31,35.93,36.067501,35.752499,35.915001000000004,78646800.0,-0.9996,0.109,0.812,0.078
2017-04-03,35.927502000000004,36.029999,35.762501,35.924999,79942800.0,-0.9998,0.131,0.785,0.084
2017-04-04,35.8125,36.2225,35.7925,36.192501,79565600.0,-0.9999,0.142,0.767,0.091
2017-04-05,36.055,36.365002000000004,35.952498999999996,36.005001,110871600.0,-0.9999,0.142,0.773,0.085
2017-04-06,36.072497999999996,36.130001,35.862499,35.915001000000004,84596000.0,-0.9998,0.12,0.802,0.078
2017-04-07,35.932499,36.044998,35.817501,35.834998999999996,66688800.0,-0.9998,0.12,0.816,0.065
2017-04-10,35.900002,35.970001,35.724998,35.7925,75733600.0,-0.9998,0.128,0.792,0.08
2017-04-11,35.735001000000004,35.837502,35.014998999999996,35.407501,121517600.0,-0.9999,0.146,0.766,0.088
2017-04-12,35.400002,35.537498,35.252499,35.450001,81400000.0,-0.9998,0.142,0.747,0.111
2017-04-13,35.477501000000004,35.595001,35.262501,35.262501,71291600.0,-0.9998,0.124,0.79,0.086
2017-04-17,35.369999,35.470001,35.217499,35.4575,66328400.0,-0.9997,0.117,0.798,0.085
2017-04-18,35.352501000000004,35.509997999999996,35.2775,35.299999,58790000.0,-0.9999,0.142,0.773,0.086
2017-04-19,35.470001,35.5,35.112499,35.169998,69313600.0,-0.9999,0.135,0.777,0.089
2017-04-20,35.305,35.73,35.290001000000004,35.610001000000004,93278400.0,-0.9997,0.124,0.784,0.092
2017-04-21,35.610001000000004,35.669998,35.462502,35.567501,69283600.0,-0.9999,0.141,0.791,0.068
2017-04-24,35.875,35.987499,35.794998,35.91,68537200.0,-0.9993,0.129,0.758,0.112
2017-04-25,35.977501000000004,36.224998,35.967499,36.1325,75486000.0,-0.9997,0.128,0.777,0.096
2017-04-26,36.1175,36.150002,35.845001,35.919998,80164800.0,-0.9991,0.101,0.821,0.079
2017-04-27,35.98,36.040001000000004,35.827498999999996,35.947497999999996,56985200.0,-0.9998,0.137,0.767,0.096
2017-04-28,36.022498999999996,36.075001,35.817501,35.912498,83441600.0,-0.9998,0.131,0.773,0.096
2017-05-01,36.275002,36.799999,36.240002000000004,36.645,134411600.0,-0.9999,0.144,0.759,0.097
2017-05-02,36.884997999999996,37.022498999999996,36.709998999999996,36.877499,181408800.0,-0.9998,0.132,0.771,0.097
2017-05-03,36.397498999999996,36.872501,36.067501,36.764998999999996,182788000.0,-0.9997,0.132,0.768,0.1
2017-05-04,36.630001,36.785,36.452498999999996,36.6325,93487600.0,-0.9999,0.15,0.759,0.09
2017-05-05,36.689999,37.244999,36.689999,37.240002000000004,109310800.0,-0.9998,0.14,0.763,0.097
2017-05-08,37.2575,38.424999,37.2575,38.252499,195009600.0,-0.991,0.115,0.773,0.111
2017-05-09,38.467499,38.720001,38.362499,38.497501,156521600.0,-0.9998,0.132,0.781,0.087
2017-05-10,38.407501,38.485001000000004,38.0275,38.314999,103222800.0,-0.9998,0.122,0.791,0.087
2017-05-11,38.112499,38.517502,38.077498999999996,38.487499,109020400.0,-0.9998,0.138,0.762,0.101
2017-05-12,38.674999,39.105,38.6675,39.025002,130108000.0,-0.9999,0.14,0.777,0.083
2017-05-15,39.002499,39.162498,38.762501,38.924999,104038800.0,-0.9997,0.128,0.775,0.097
2017-05-16,38.985001000000004,39.014998999999996,38.68,38.8675,80194000.0,-0.9986,0.109,0.795,0.096
2017-05-17,38.400002,38.642502,37.427502000000004,37.5625,203070800.0,-0.9999,0.126,0.809,0.066
2017-05-18,37.817501,38.334998999999996,37.782501,38.134997999999996,134272800.0,-0.9996,0.122,0.786,0.093
2017-05-19,38.345001,38.494999,38.157501,38.264998999999996,107843200.0,-0.9999,0.13,0.782,0.088
2017-05-22,38.5,38.645,38.227501000000004,38.497501,91865600.0,-0.9994,0.128,0.761,0.111
2017-05-23,38.724998,38.724998,38.327498999999996,38.450001,79675600.0,-0.9999,0.137,0.775,0.087
2017-05-24,38.459998999999996,38.5425,38.1675,38.334998999999996,76712000.0,-0.9997,0.127,0.779,0.095
2017-05-25,38.432499,38.587502,38.2575,38.467499,76942400.0,-0.9997,0.114,0.81,0.076
2017-05-26,38.5,38.560001,38.327498999999996,38.4025,87710400.0,-0.9999,0.147,0.768,0.086
2017-05-30,38.355,38.607498,38.3325,38.4175,80507600.0,-0.9997,0.135,0.764,0.101
2017-05-31,38.4925,38.5425,38.095001,38.189999,97804800.0,-0.9999,0.138,0.773,0.089
2017-06-01,38.2925,38.3325,38.055,38.294998,65616400.0,-0.9998,0.135,0.77,0.096
2017-06-02,38.395,38.862499,38.2225,38.862499,111082800.0,-0.9998,0.138,0.765,0.097
2017-06-05,38.584998999999996,38.612499,38.365002000000004,38.482498,101326800.0,-0.9997,0.141,0.747,0.112
2017-06-06,38.474998,38.952498999999996,38.445,38.612499,106499600.0,-0.9998,0.135,0.775,0.09
2017-06-07,38.755001,38.994999,38.619999,38.842499,84278400.0,-0.9999,0.146,0.776,0.078
2017-06-08,38.8125,38.884997999999996,38.599998,38.747501,85003200.0,-0.9999,0.135,0.784,0.081
2017-06-09,38.797501000000004,38.797501000000004,36.505001,37.244999,259530800.0,-0.9998,0.129,0.788,0.083
2017-06-12,36.435001,36.522498999999996,35.627499,36.355,289229200.0,-0.9995,0.134,0.754,0.111
2017-06-13,36.790001000000004,36.862499,36.287498,36.647498999999996,136661600.0,-0.9999,0.124,0.807,0.069
2017-06-14,36.875,36.875,35.959998999999996,36.290001000000004,126124800.0,-0.9994,0.122,0.775,0.102
2017-06-15,35.830002,36.119999,35.552502000000004,36.072497999999996,128661600.0,-0.9998,0.129,0.79,0.081
2017-06-16,35.945,36.125,35.549999,35.567501,201444400.0,-0.9995,0.112,0.802,0.086
2017-06-19,35.915001000000004,36.685001,35.915001000000004,36.584998999999996,130165600.0,-0.9996,0.127,0.771,0.103
2017-06-20,36.717499,36.717499,36.235001000000004,36.252499,99600400.0,-0.9957,0.122,0.763,0.115
2017-06-21,36.380001,36.517502,36.1525,36.467499,85063200.0,-0.9998,0.138,0.762,0.101
2017-06-22,36.442501,36.674999,36.279999,36.407501,76425200.0,-0.9999,0.138,0.78,0.082
2017-06-23,36.282501,36.790001000000004,36.2775,36.57,141757600.0,-0.9999,0.144,0.765,0.091
2017-06-26,36.7925,37.07,36.345001,36.455002,102769600.0,-0.9995,0.128,0.771,0.101
2017-06-27,36.252499,36.540001000000004,35.904999,35.932499,99047600.0,-0.9981,0.115,0.784,0.102
2017-06-28,36.122501,36.5275,35.790001000000004,36.4575,88329600.0,-0.9998,0.133,0.773,0.094
2017-06-29,36.177502000000004,36.282501,35.57,35.919998,125997600.0,-0.9998,0.124,0.789,0.086
2017-06-30,36.112499,36.240002000000004,35.945,36.005001,92096400.0,-0.9999,0.143,0.768,0.088
2017-07-03,36.220001,36.325001,35.775002,35.875,57111200.0,-0.9998,0.124,0.796,0.08
2017-07-05,35.922501000000004,36.197497999999996,35.68,36.022498999999996,86278400.0,-0.9999,0.137,0.779,0.084
2017-07-06,35.755001,35.875,35.602501000000004,35.682499,96515200.0,-0.9996,0.117,0.798,0.085
2017-07-07,35.724998,36.1875,35.724998,36.044998,76806800.0,-0.9999,0.134,0.776,0.09
2017-07-10,36.0275,36.487499,35.842499,36.264998999999996,84362400.0,-1.0,0.166,0.752,0.082
2017-07-11,36.182499,36.462502,36.095001,36.3825,79127200.0,-0.9999,0.133,0.785,0.082
2017-07-12,36.467499,36.544998,36.205002,36.435001,99538000.0,-1.0,0.166,0.753,0.081
2017-07-13,36.375,37.122501,36.360001000000004,36.942501,100797600.0,-0.9999,0.136,0.781,0.082
2017-07-14,36.9925,37.3325,36.8325,37.259997999999996,80528400.0,-0.9999,0.135,0.786,0.08
2017-07-17,37.205002,37.724998,37.142502,37.389998999999996,95174000.0,-0.9997,0.125,0.78,0.095
2017-07-18,37.299999,37.532501,37.1675,37.52,71475200.0,-0.9997,0.11,0.817,0.074
2017-07-19,37.619999,37.855,37.487499,37.755001,83692000.0,-0.9999,0.14,0.773,0.086
2017-07-20,37.875,37.935001,37.547501000000004,37.584998999999996,68974800.0,-0.9998,0.14,0.766,0.093
2017-07-21,37.497501,37.610001000000004,37.220001,37.567501,105010400.0,-0.9929,0.096,0.813,0.091
2017-07-24,37.645,38.110001000000004,37.474998,38.022498999999996,85972800.0,-0.9998,0.134,0.775,0.091
2017-07-25,37.950001,38.459998999999996,37.950001,38.185001,75415600.0,-0.9999,0.147,0.756,0.096
2017-07-26,38.337502,38.482498,38.264998999999996,38.365002000000004,63124000.0,-0.9999,0.137,0.781,0.082
2017-07-27,38.4375,38.497501,36.825001,37.639998999999996,129905200.0,-0.9998,0.141,0.748,0.111
2017-07-28,37.4725,37.557499,37.297501000000004,37.375,68854800.0,-0.9988,0.124,0.763,0.113
2017-07-31,37.474998,37.5825,37.032501,37.182499,79383600.0,0.9976,0.111,0.765,0.124
2017-08-01,37.275002,37.555,37.102501000000004,37.512501,141474400.0,-0.9997,0.129,0.769,0.102
2017-08-02,39.82,39.9375,39.040001000000004,39.285,279747200.0,-0.9999,0.144,0.757,0.099
2017-08-03,39.262501,39.302502000000004,38.755001,38.892502,108389200.0,-0.9992,0.132,0.752,0.116
2017-08-04,39.017502,39.349998,38.922501000000004,39.0975,82239600.0,-0.9998,0.133,0.768,0.099
2017-08-07,39.264998999999996,39.73,39.1675,39.702498999999996,87481200.0,-0.998,0.117,0.775,0.108
2017-08-08,39.650002,40.4575,39.567501,40.02,144823600.0,-0.9992,0.124,0.771,0.106
2017-08-09,39.814999,40.317501,39.7775,40.264998999999996,104526000.0,-0.9997,0.133,0.765,0.102
2017-08-10,39.974998,40.0,38.657501,38.830002,163217200.0,-0.9998,0.138,0.764,0.097
2017-08-11,39.150002,39.642502,39.017502,39.369999,105028400.0,-0.9999,0.151,0.755,0.093
2017-08-14,39.830002,40.052502000000004,39.6875,39.962502,88490800.0,-0.9991,0.123,0.773,0.104
2017-08-15,40.165001000000004,40.549999,40.035,40.400002,117862000.0,-0.9994,0.131,0.757,0.112
2017-08-16,40.485001000000004,40.627499,40.037498,40.237499,110686400.0,0.9997,0.084,0.797,0.119
2017-08-17,40.130001,40.177502000000004,39.459998999999996,39.465,111762400.0,-0.9999,0.146,0.763,0.091
2017-08-18,39.465,39.875,39.18,39.375,109712400.0,-0.9997,0.116,0.805,0.08
2017-08-21,39.375,39.4725,38.7775,39.302502000000004,105474000.0,-0.9992,0.11,0.804,0.086
2017-08-22,39.557499,40.0,39.505001,39.945,86418400.0,-0.9997,0.128,0.776,0.096
2017-08-23,39.767502,40.1175,39.720001,39.994999,77596400.0,-0.9997,0.126,0.776,0.097
2017-08-24,40.107498,40.185001,39.637501,39.817501,79275600.0,-0.9996,0.123,0.783,0.094
2017-08-25,39.912498,40.139998999999996,39.817501,39.965,101920400.0,0.998,0.102,0.776,0.121
2017-08-28,40.035,40.5,39.982498,40.3675,103864000.0,-0.9998,0.137,0.77,0.093
2017-08-29,40.025002,40.779999,40.0,40.727501000000004,118067600.0,-0.9996,0.127,0.774,0.099
2017-08-30,40.950001,40.9725,40.6525,40.837502,109078400.0,-0.9998,0.139,0.762,0.1
2017-08-31,40.91,41.130001,40.869999,41.0,107140400.0,-0.9997,0.135,0.762,0.103
2017-09-01,41.200001,41.235001000000004,40.907501,41.012501,66364400.0,-0.9997,0.121,0.788,0.092
2017-09-05,40.9375,41.0625,40.139998999999996,40.52,117874000.0,-0.9996,0.118,0.794,0.088
2017-09-06,40.677502000000004,40.747501,40.130001,40.477501000000004,86606800.0,-0.9997,0.133,0.764,0.103
2017-09-07,40.522498999999996,40.560001,40.09,40.314999,87714000.0,-0.9999,0.145,0.762,0.093
2017-09-08,40.215,40.287498,39.6325,39.657501,114446000.0,-0.9999,0.148,0.775,0.077
2017-09-11,40.125,40.512501,39.9725,40.375,126323200.0,-0.9882,0.117,0.768,0.115
2017-09-12,40.6525,40.990002000000004,39.692501,40.215,286856000.0,-0.9996,0.123,0.784,0.093
2017-09-13,39.967499,39.990002000000004,39.477501000000004,39.912498,179629600.0,-0.9998,0.134,0.772,0.095
2017-09-14,39.747501,39.849998,39.522498999999996,39.57,95042800.0,-0.9998,0.133,0.77,0.097
2017-09-15,39.6175,40.2425,39.5,39.970001,196458400.0,-0.9999,0.14,0.784,0.075
2017-09-18,40.0275,40.125,39.5,39.6675,113077600.0,-0.9995,0.13,0.763,0.107
2017-09-19,39.877499,39.942501,39.610001000000004,39.682499,83242400.0,-0.9999,0.14,0.776,0.084
2017-09-20,39.474998,39.564999,38.4575,39.017502,211805600.0,-0.9998,0.126,0.784,0.09
2017-09-21,38.950001,38.950001,38.1875,38.3475,150046800.0,-0.9998,0.138,0.763,0.099
2017-09-22,37.884997999999996,38.067501,37.639998999999996,37.9725,186581600.0,-0.9999,0.141,0.768,0.091
2017-09-25,37.497501,37.9575,37.290001000000004,37.637501,177549200.0,-0.9943,0.119,0.765,0.116
2017-09-26,37.945,38.48,37.922501000000004,38.285,146640000.0,-0.9987,0.125,0.762,0.113
2017-09-27,38.450001,38.68,38.384997999999996,38.557499,102016800.0,-0.9883,0.107,0.793,0.101
2017-09-28,38.4725,38.57,38.174999,38.32,88022000.0,-0.9992,0.11,0.802,0.088
2017-09-29,38.302502000000004,38.532501,38.0,38.529999,105199200.0,-0.999,0.13,0.754,0.116
2017-10-02,38.564999,38.612499,38.18,38.452498999999996,74795200.0,-0.9999,0.137,0.776,0.087
2017-10-03,38.502499,38.772498999999996,38.477501000000004,38.619999,64921200.0,-0.9998,0.139,0.763,0.098
2017-10-04,38.407501,38.465,38.115002000000004,38.369999,80655200.0,-0.9998,0.13,0.784,0.086
2017-10-05,38.544998,38.860001000000004,38.512501,38.8475,85135200.0,-0.9996,0.129,0.765,0.107
2017-10-06,38.7425,38.872501,38.639998999999996,38.825001,69630400.0,-0.9998,0.135,0.766,0.099
2017-10-09,38.952498999999996,39.182499,38.872501,38.959998999999996,65051600.0,-0.9999,0.142,0.77,0.089
2017-10-10,39.014998999999996,39.5,38.775002,38.974998,62468000.0,-0.9999,0.132,0.791,0.077
2017-10-11,38.9925,39.244999,38.9375,39.137501,67622400.0,-0.9998,0.108,0.835,0.057
2017-10-12,39.087502,39.342499,38.932499,39.0,64500400.0,-0.9999,0.123,0.801,0.076
2017-10-13,39.182499,39.32,39.102501000000004,39.247501,65576800.0,-0.9999,0.161,0.75,0.089
2017-10-16,39.474998,40.0,39.412498,39.970001,96486000.0,-0.9997,0.13,0.775,0.095
2017-10-17,39.945,40.217499,39.807499,40.1175,75989200.0,-0.9997,0.118,0.798,0.084
2017-10-18,40.105,40.177502000000004,39.900002,39.939999,65496800.0,-0.7345,0.104,0.787,0.108
2017-10-19,39.1875,39.27,38.755001,38.994999,170336800.0,-0.9947,0.128,0.746,0.126
2017-10-20,39.1525,39.4375,38.990002000000004,39.0625,95896400.0,-0.9987,0.122,0.769,0.109
2017-10-23,39.2225,39.422501000000004,38.875,39.0425,87937200.0,-0.9994,0.121,0.779,0.1
2017-10-24,39.072497999999996,39.355,39.049999,39.275002,71028800.0,-0.9997,0.127,0.781,0.092
2017-10-25,39.227501000000004,39.387501,38.817501,39.102501000000004,84828400.0,-0.9998,0.133,0.767,0.1
2017-10-26,39.307499,39.4575,39.195,39.352501000000004,68002000.0,-0.9993,0.127,0.766,0.107
2017-10-27,39.822497999999996,40.900002,39.674999,40.762501,177816800.0,-0.9951,0.107,0.791,0.101
2017-10-30,40.9725,42.017502,40.93,41.68,178803200.0,-0.9999,0.139,0.77,0.092
2017-10-31,41.974998,42.412498,41.735001000000004,42.259997999999996,144187200.0,-0.9999,0.148,0.77,0.082
2017-11-01,42.467499,42.485001000000004,41.4025,41.7225,134551200.0,-0.999,0.109,0.809,0.082
2017-11-02,41.650002,42.125,41.32,42.0275,165573600.0,-0.9997,0.136,0.752,0.112
2017-11-03,43.5,43.564999,42.779999,43.125,237594400.0,-0.9998,0.14,0.758,0.102
2017-11-06,43.092499,43.747501,42.93,43.5625,140105200.0,-0.9998,0.136,0.767,0.097
2017-11-07,43.477501000000004,43.8125,43.400002,43.702498999999996,97446000.0,-0.9998,0.129,0.78,0.091
2017-11-08,43.665001000000004,44.060001,43.5825,44.060001,97638000.0,-0.9999,0.149,0.762,0.089
2017-11-09,43.7775,44.025002,43.285,43.970001,117930400.0,-0.9999,0.138,0.772,0.09
2017-11-10,43.7775,43.845001,43.567501,43.6675,100582000.0,-0.9998,0.137,0.766,0.097
2017-11-13,43.375,43.625,43.349998,43.4925,67928400.0,-0.9998,0.137,0.773,0.09
2017-11-14,43.259997999999996,43.369999,42.794998,42.834998999999996,99130000.0,-0.9999,0.148,0.767,0.085
2017-11-15,42.4925,42.580002,42.095001,42.27,116632400.0,-0.9995,0.102,0.832,0.067
2017-11-16,42.794998,42.967499,42.575001,42.775002,94550000.0,-0.9999,0.158,0.759,0.084
2017-11-17,42.759997999999996,42.8475,42.41,42.537498,87598000.0,-0.9999,0.152,0.756,0.092
2017-11-20,42.572497999999996,42.639998999999996,42.389998999999996,42.494999,65049600.0,-0.9999,0.14,0.771,0.089
2017-11-21,42.695,43.424999,42.695,43.285,100525200.0,-1.0,0.16,0.761,0.079
2017-11-22,43.34,43.75,43.262501,43.740002000000004,102355600.0,-0.9999,0.156,0.756,0.088
2017-11-24,43.775002,43.875,43.662498,43.7425,56106800.0,-0.9999,0.149,0.763,0.088
2017-11-27,43.762501,43.77,43.334998999999996,43.522498999999996,82867200.0,-0.9998,0.141,0.763,0.096
2017-11-28,43.575001,43.717499,42.965,43.267502,105715200.0,-0.9997,0.119,0.801,0.08
2017-11-29,43.157501,43.23,41.790001000000004,42.369999,166665600.0,-0.9998,0.133,0.782,0.084
2017-11-30,42.607498,43.035,42.110001000000004,42.962502,166108800.0,-0.9998,0.14,0.756,0.104
2017-12-01,42.487499,42.9175,42.125,42.762501,159037200.0,-0.9999,0.132,0.796,0.072
2017-12-04,43.119999,43.154999,42.407501,42.450001,130169600.0,-0.9977,0.107,0.803,0.09
2017-12-05,42.264998999999996,42.880001,42.099998,42.41,109400800.0,-0.9999,0.149,0.765,0.086
2017-12-06,41.875,42.549999,41.615002000000004,42.252499,114240000.0,-1.0,0.151,0.782,0.067
2017-12-07,42.2575,42.610001000000004,42.227501000000004,42.330002,102693200.0,-0.9999,0.14,0.783,0.077
2017-12-08,42.622501,42.75,42.205002,42.342499,93420800.0,-0.9999,0.156,0.766,0.078
2017-12-11,42.299999,43.2225,42.197497999999996,43.1675,141095200.0,-0.9999,0.151,0.743,0.106
2017-12-12,43.037498,43.0975,42.865002000000004,42.924999,77636800.0,-0.9999,0.136,0.783,0.081
2017-12-13,43.125,43.384997999999996,43.0,43.067501,95273600.0,-0.9999,0.146,0.772,0.082
2017-12-14,43.099998,43.282501,42.912498,43.055,81906000.0,-0.9999,0.141,0.78,0.079
2017-12-15,43.407501,43.5425,43.115002000000004,43.4925,160677200.0,-0.9999,0.143,0.765,0.092
2017-12-18,43.720001,44.299999,43.715,44.105,117684400.0,-0.9952,0.109,0.792,0.1
2017-12-19,43.7575,43.8475,43.522498999999996,43.634997999999996,109745600.0,-0.9914,0.121,0.759,0.12
2017-12-20,43.717499,43.855,43.3125,43.587502,93902400.0,-0.9999,0.147,0.768,0.084
2017-12-21,43.5425,44.005001,43.525002,43.752499,83799600.0,-0.9997,0.125,0.783,0.092
2017-12-22,43.669998,43.855,43.625,43.752499,65397600.0,-0.9999,0.149,0.756,0.095
2017-12-26,42.700001,42.8675,42.419998,42.642502,132742000.0,-0.9998,0.134,0.766,0.1
2017-12-27,42.525002,42.695,42.427502000000004,42.650002,85992800.0,-0.9999,0.135,0.775,0.09
2017-12-28,42.75,42.962502,42.619999,42.77,65920800.0,-0.9999,0.146,0.761,0.092
2017-12-29,42.630001,42.647498999999996,42.305,42.307499,103999600.0,-0.9999,0.149,0.746,0.105
2018-01-02,42.540001000000004,43.075001,42.314999,43.064999,102223600.0,-0.9994,0.112,0.801,0.087
2018-01-03,43.1325,43.637501,42.990002000000004,43.057499,118071600.0,-0.9996,0.101,0.84,0.059
2018-01-04,43.134997999999996,43.3675,43.02,43.2575,89738400.0,-0.9999,0.151,0.766,0.083
2018-01-05,43.360001000000004,43.842499,43.262501,43.75,94640000.0,-0.9998,0.134,0.775,0.091
2018-01-08,43.587502,43.9025,43.482498,43.587502,82271200.0,-0.9998,0.139,0.763,0.098
2018-01-09,43.637501,43.764998999999996,43.352501000000004,43.5825,86336000.0,-0.9998,0.136,0.765,0.098
2018-01-10,43.290001000000004,43.575001,43.25,43.572497999999996,95839600.0,-0.9999,0.136,0.79,0.074
2018-01-11,43.647498999999996,43.872501,43.622501,43.82,74670800.0,-0.9999,0.145,0.765,0.09
2018-01-12,44.044998,44.34,43.912498,44.272498999999996,101672400.0,-0.9999,0.143,0.771,0.086
2018-01-16,44.474998,44.8475,44.035,44.047501000000004,118263600.0,-0.9999,0.148,0.776,0.077
2018-01-17,44.037498,44.8125,43.767502,44.775002,137547200.0,-0.9997,0.097,0.848,0.054
2018-01-18,44.842499,45.025002,44.5625,44.814999,124773600.0,-0.9995,0.107,0.818,0.075
2018-01-19,44.6525,44.895,44.352501000000004,44.615002000000004,129700400.0,-0.9999,0.158,0.752,0.09
